Date,Open,High,Low,Close,Adj Close,Volume
15-09-1999,14.4685,15.1392,14.2577,14.823,5.297882,4618538
16-09-1999,15.12,15.3213,14.3535,14.4014,5.147197,7046042
17-09-1999,14.3727,14.5643,14.2289,14.3918,5.143766,2190434
18-09-1999,14.181,14.4589,13.6253,14.2481,5.092407,3665615
19-09-1999,14.3727,15.3213,14.3727,15.1296,5.407464,8849121
20-09-1999,15.3117,15.9824,15.3117,15.8004,5.647213,8268733
21-09-1999,15.8962,16.2794,15.7141,15.8674,5.67116,5531772
22-09-1999,16.174,16.183599,15.6758,15.7812,5.640352,4445674
23-09-1999,15.877,15.877,15.4841,15.5608,5.561577,2097649
24-09-1999,15.5608,15.6854,15.35,15.4746,5.53077,996371
25-09-1999,15.4267,15.8099,15.3308,15.5321,5.551321,2229127
26-09-1999,15.5608,15.6566,14.9859,15.0625,5.383481,2895940
27-09-1999,15.2254,15.5704,15.1392,15.4362,5.517045,2171356
28-09-1999,15.5033,16.193199,15.4458,16.1453,5.770484,6989534
29-09-1999,16.174,16.5956,16.0016,16.097401,5.753364,6395573
30-09-1999,15.9632,16.097401,15.5896,15.762,5.633489,1961614
01-10-1999,15.9058,16.0016,15.3404,15.3979,5.503356,1977655
02-10-1999,15.3117,15.3692,14.708,15.2063,5.434876,2648590
03-10-1999,15.235,15.5991,15.0338,15.0625,5.383481,2786200
04-10-1999,15.1009,15.3117,14.6889,14.7368,5.267072,1082602
05-10-1999,14.7559,14.7943,13.9319,14.1619,5.061598,1619825
06-10-1999,14.3056,14.7655,14.2098,14.4206,5.154059,2918091
07-10-1999,14.5643,14.6505,14.2577,14.296,5.109527,1357107
08-10-1999,14.2385,14.4206,14.2385,14.296,5.109527,1120888
09-10-1999,14.411,14.411,13.999,14.0277,5.013633,1771577
10-10-1999,13.9894,13.9894,13.5199,13.654,4.880069,1284835
11-10-1999,13.5199,13.5199,12.5713,13.0887,4.678026,3590399
12-10-1999,12.8396,13.1174,12.8396,13.06,4.667768,1203232
13-10-1999,13.0504,13.2324,12.4084,12.5809,4.496534,1928353
14-10-1999,12.5138,12.7438,12.5138,12.6288,4.513653,739837
15-10-1999,12.6192,12.7438,12.2647,12.3126,4.400641,835080
16-10-1999,12.3222,12.3317,11.594,11.6514,4.16432,1444169
17-10-1999,11.4981,11.594,11.2394,11.2778,4.030793,563544
18-10-1999,11.3161,11.6898,11.2298,11.5844,4.140374,745295
19-10-1999,11.6131,12.2072,11.5173,11.9389,4.267076,1916247
20-10-1999,12.8396,12.8396,12.8396,12.8396,4.588995,130456
21-10-1999,12.0347,12.1689,11.8431,11.9868,4.284196,1555954
22-10-1999,17.2472,17.2472,12.0922,12.2359,4.373227,201711
23-10-1999,11.7185,11.891,11.5077,11.6802,4.174614,831986
24-10-1999,11.5173,11.9581,11.4886,11.546,4.12665,608723
25-10-1999,11.9581,12.418,11.6419,12.3605,4.417761,362339
26-10-1999,12.3605,12.5426,12.1689,12.3701,4.421191,395010
27-10-1999,12.3413,13.012,12.2838,12.9162,4.616373,971542
28-10-1999,13.2708,14.181,13.127,13.8936,4.965705,2096970
29-10-1999,13.5103,14.3631,13.5103,14.3343,5.123215,2005625
30-10-1999,14.181,14.4685,14.0373,14.2673,5.099269,1767193
31-10-1999,14.1427,14.411,13.357,13.4337,4.801332,1194690
01-11-1999,13.5965,13.7499,13.1462,13.1845,4.712265,946547
02-11-1999,13.1845,13.7019,13.0312,13.5007,4.825278,617876
03-11-1999,13.6828,13.7594,13.5295,13.6061,4.86295,459210
04-11-1999,13.4145,13.6828,13.3282,13.5486,4.842398,277882
05-11-1999,13.7019,14.0086,13.2995,13.7019,4.897189,800608
06-11-1999,null,null,null,null,null,null
07-11-1999,13.4145,15.0434,13.2708,14.8518,5.308174,3844543
08-11-1999,14.3822,14.7559,13.7978,14.3343,5.123215,4576589
09-11-1999,14.2577,14.3727,13.9415,14.296,5.109527,755439
10-11-1999,13.8936,14.0852,13.2228,13.3282,4.763625,844697
11-11-1999,13.4337,13.4337,12.4755,12.6384,4.517084,613795
12-11-1999,12.8204,13.7019,12.6863,13.6157,4.86638,995958
13-11-1999,13.6061,13.6061,12.9162,13.127,4.691715,559813
14-11-1999,13.1749,13.7499,13.1462,13.2995,4.753367,929217
15-11-1999,13.4337,13.5486,13.2708,13.3378,4.767057,239914
16-11-1999,13.3953,13.7882,13.3762,13.7403,4.910914,399931
17-11-1999,13.6828,14.2768,13.6828,14.2098,5.078717,602936
18-11-1999,13.8169,14.4685,13.7786,14.3439,5.126646,1251678
19-11-1999,14.0277,14.4685,13.9894,14.4397,5.160886,727130
20-11-1999,14.3727,15.0721,14.3727,14.6697,5.24309,4457081
21-11-1999,14.7559,15.1679,14.641,15.0913,5.393775,2753435
22-11-1999,15.0913,15.3979,14.5739,15.2254,5.441703,1457240
23-11-1999,null,null,null,null,null,null
24-11-1999,15.5225,16.0016,14.5835,15.8387,5.660903,2195757
25-11-1999,15.9058,15.9058,15.35,15.6566,5.595817,1162999
26-11-1999,15.5225,15.7141,14.7943,14.8709,5.315001,441468
27-11-1999,14.8518,14.8997,14.0469,14.0948,5.037615,1380428
28-11-1999,null,null,null,null,null,null
29-11-1999,14.4589,14.6601,14.1427,14.3822,5.140335,1919070
30-11-1999,14.3152,14.5068,14.2289,14.3918,5.143766,428412
01-12-1999,14.5451,14.9092,14.4493,14.6697,5.24309,718202
02-12-1999,14.7176,14.7272,13.8553,13.9894,4.999944,498399
03-12-1999,14.3727,14.6122,14.0565,14.3727,5.13694,1471496
04-12-1999,14.3631,14.6889,14.2289,14.3343,5.123215,748442
05-12-1999,14.3822,14.6793,14.0852,14.5643,5.205419,523149
06-12-1999,14.2768,14.6889,14.2385,14.5451,5.198557,433672
07-12-1999,14.7559,15.0817,14.3056,14.641,5.232832,1454866
08-12-1999,15.3308,15.3308,14.4876,14.5643,5.205419,647004
09-12-1999,15.3308,15.3308,14.3918,14.4781,5.17461,1304951
10-12-1999,14.3918,14.4493,14.2098,14.3056,5.112958,376219
11-12-1999,13.9032,14.5451,13.9032,14.3535,5.130077,233902
12-12-1999,14.4206,14.4685,14.2768,14.3631,5.133508,149236
13-12-1999,13.7978,14.1331,12.9833,13.4049,4.791039,799805
14-12-1999,13.5103,13.7978,13.5103,13.5965,4.859519,908715
15-12-1999,13.6061,13.9702,12.5521,12.8204,4.582133,710651
16-12-1999,13.0312,13.0312,12.0922,12.1593,4.34585,490353
17-12-1999,11.4981,13.012,11.4981,12.5234,4.475983,383107
18-12-1999,12.8204,13.769,12.8204,13.6636,4.8835,855045
19-12-1999,13.0791,14.0852,13.0791,13.4241,4.797901,679530
20-12-1999,13.0983,13.4145,13.0791,13.2324,4.729386,195517
21-12-1999,13.3187,13.5103,13.0408,13.0791,4.674595,335428
22-12-1999,13.3666,13.6828,13.3666,13.6349,4.873244,343235
23-12-1999,13.6445,13.6445,13.2228,13.3474,4.770487,363174
24-12-1999,13.2228,13.4624,13.0025,13.1079,4.684888,2634981
25-12-1999,13.2803,13.5391,13.1558,13.2324,4.729386,529119
26-12-1999,13.472,13.7978,12.8108,12.8587,4.595821,570578
27-12-1999,null,null,null,null,null,null
28-12-1999,12.9354,13.7211,12.9354,13.5391,4.839004,5940501
29-12-1999,13.4241,13.7499,13.0887,13.1366,4.695145,964941
30-12-1999,14.3727,14.3727,13.3474,13.4337,4.801332,706852
31-12-1999,13.127,13.4911,13.127,13.3762,4.780782,419886
01-01-2000,13.5103,13.5391,13.3187,13.3953,4.787607,185696
02-01-2000,13.4337,13.4337,13.0791,13.0983,4.681458,425714
03-01-2000,13.9223,13.9223,13.3187,13.4241,4.797901,2608050
04-01-2000,13.7211,13.9798,13.4145,13.6157,4.86638,1960800
05-01-2000,13.6061,14.2577,13.5678,14.1235,5.047874,1880852
06-01-2000,14.3727,14.823,14.181,14.641,5.232832,1750260
07-01-2000,14.7559,15.235,14.5451,14.6122,5.222539,2129678
08-01-2000,15.3117,15.3117,14.181,14.4014,5.147197,961132
09-01-2000,14.5835,14.9955,14.4685,14.6793,5.246522,1829191
10-01-2000,15.0434,16.1453,14.9955,16.1453,5.770484,4507901
11-01-2000,16.931,16.931,16.289,16.5861,5.928029,2949119
12-01-2000,16.863899,16.863899,15.235,15.3787,5.496494,2598834
13-01-2000,15.5608,16.0016,15.3117,15.695,5.609542,2196159
14-01-2000,null,null,null,null,null,null
15-01-2000,15.9153,16.5956,15.7524,15.8674,5.67116,2311106
16-01-2000,15.7141,15.7141,15.0434,15.2829,5.462253,1237996
17-01-2000,15.3787,16.4615,15.3787,16.2411,5.804723,3421474
18-01-2000,15.9058,16.9118,15.7524,16.0016,5.719124,3909009
19-01-2000,16.289,16.4711,15.7141,15.8674,5.67116,2843173
20-01-2000,16.059099,16.193199,15.235,15.4841,5.534165,3821390
21-01-2000,15.7141,16.423201,15.3308,15.877,5.674591,9944659
22-01-2000,15.5033,16.6052,15.5033,15.9728,5.70883,11705658
23-01-2000,16.097401,16.7969,15.8578,16.6819,5.96227,10928861
24-01-2000,16.6723,17.7167,16.3274,17.4484,6.236225,10433806
25-01-2000,17.6401,17.6401,16.768101,16.940599,6.054731,4086946
26-01-2000,16.863899,17.3239,16.298599,17.2089,6.150625,4172640
27-01-2000,17.8029,18.186199,17.515499,17.975401,6.42458,2481095
28-01-2000,18.071199,18.3587,17.688,18.090401,6.465681,5362967
29-01-2000,null,null,null,null,null,null
30-01-2000,18.5695,19.7001,18.167,19.2306,6.873199,8147795
31-01-2000,19.7001,19.8918,18.396999,19.0198,6.797858,8824178
01-02-2000,19.2498,19.7097,18.502399,19.3743,6.92456,8814555
02-02-2000,19.546801,20.3134,19.5277,19.834299,7.088968,4872734
03-02-2000,19.949301,20.083401,19.546801,19.8918,7.109519,3166088
04-02-2000,20.1217,20.208,19.259399,19.4223,6.941714,3264170
05-02-2000,19.451,19.719299,18.971901,19.153999,6.845822,3043580
06-02-2000,18.837799,19.728901,18.837799,19.5277,6.979386,3079111
07-02-2000,19.930099,20.3134,19.4893,19.930099,7.123207,3094447
08-02-2000,null,null,null,null,null,null
09-02-2000,20.1217,20.648701,19.872601,20.3325,7.267029,1917948
10-02-2000,20.4188,21.367399,20.4188,21.2236,7.585517,2488443
11-02-2000,21.559,21.6548,20.4571,20.725401,7.407455,2133712
12-02-2000,21.079901,21.175699,20.504999,20.6679,7.386904,2620088
13-02-2000,20.6008,20.936199,19.3552,19.498899,6.969091,1926934
14-02-2000,19.546801,20.0259,19.3743,19.7097,7.044435,2007462
15-02-2000,19.546801,20.7446,19.546801,20.0355,7.160879,2414912
16-02-2000,20.2176,20.936199,20.1217,20.323,7.263632,1723397
17-02-2000,20.1217,20.409201,18.3491,19.403099,6.934852,1972980
18-02-2000,19.3456,20.2176,19.2115,19.978001,7.140328,1500865
19-02-2000,null,null,null,null,null,null
20-02-2000,20.323,20.5625,19.403099,20.495399,7.325251,2964920
21-02-2000,20.6008,20.6008,19.3743,19.4223,6.941714,820156
22-02-2000,18.7803,19.2498,18.5982,18.7994,6.719086,1459943
23-02-2000,18.5886,18.876101,18.444901,18.627001,6.657468,506748
24-02-2000,18.732401,18.732401,18.119101,18.368299,6.565005,375671
25-02-2000,null,null,null,null,null,null
26-02-2000,18.5886,19.115601,18.2533,18.406601,6.578694,901127
27-02-2000,18.4928,18.5791,17.8508,18.1766,6.49649,426784
28-02-2000,18.1096,18.7803,17.8221,18.646099,6.664294,588837
29-02-2000,18.924,19.3456,18.406601,19.1252,6.835528,827550
01-03-2000,19.364799,19.6618,19.086901,19.2402,6.876631,1014556
02-03-2000,19.1635,19.2115,18.4928,19.1348,6.838959,1078360
03-03-2000,19.153999,19.5947,19.086901,19.288099,6.893751,962697
04-03-2000,19.566,19.6905,19.1635,19.297701,6.897182,1423494
05-03-2000,19.623501,20.054701,18.971901,19.1061,6.828702,1863736
06-03-2000,19.1635,19.3552,18.8473,19.077299,6.818409,1398921
07-03-2000,19.2019,19.738501,19.010201,19.4223,6.941714,1640901
08-03-2000,19.930099,20.6966,19.546801,20.5529,7.345803,3445807
09-03-2000,20.9937,21.8465,20.5625,21.645201,7.736202,7873180
10-03-2000,22.038099,22.708799,21.8465,22.5555,8.06155,6117190
11-03-2000,22.6322,22.6322,21.4823,22.2297,7.945106,4794090
12-03-2000,22.3064,24.4527,21.750601,24.146099,8.630045,9002428
13-03-2000,24.146099,25.487499,23.2358,25.0851,8.965653,11040213
14-03-2000,23.571199,25.6408,23.571199,24.069401,8.602633,4352157
15-03-2000,23.9161,24.194,22.057199,22.287201,7.965657,5972864
16-03-2000,22.2201,23.820299,22.2201,23.1017,8.256766,6035238
17-03-2000,23.379499,24.280199,23.2071,23.6861,8.465638,5969624
18-03-2000,23.858601,23.8969,22.7376,23.379499,8.356056,3297776
19-03-2000,23.379499,23.465799,22.8046,23.389099,8.359487,1378659
20-03-2000,22.823799,22.9963,22.066799,22.277599,7.962225,2474781
21-03-2000,22.382999,22.9963,22.3255,22.862101,8.171131,1778256
22-03-2000,22.622601,23.552,22.622601,23.139999,8.270458,4105418
23-03-2000,23.4753,24.1269,23.3316,23.944901,8.558135,3392951
24-03-2000,24.050301,24.7976,23.705299,24.2036,8.650598,3769536
25-03-2000,24.3186,24.893499,24.261101,24.4144,8.725939,2399346
26-03-2000,24.194,24.395201,23.667,23.7724,8.496482,1060174
27-03-2000,24.146099,26.148701,23.379499,25.7558,9.205369,12583543
28-03-2000,26.062401,27.3943,25.5163,26.273199,9.39029,9915839
29-03-2000,26.4457,26.924801,25.679199,25.889999,9.253332,2874243
30-03-2000,27.7871,28.476999,26.302,28.0459,10.023872,8495471
31-03-2000,28.342899,29.368099,27.240999,27.5284,9.838912,12832313
01-04-2000,27.9788,27.9788,26.848101,26.9727,9.6403,4545472
02-04-2000,28.7453,28.7453,27.0494,27.164301,9.70878,4934946
03-04-2000,27.356001,27.691299,26.493601,26.6278,9.517029,6806968
04-04-2000,26.829,27.1164,26.1103,26.4265,9.445084,1633611
05-04-2000,26.349899,27.2122,26.1008,26.2157,9.36974,3845164
06-04-2000,26.254101,26.6182,25.8708,26.2349,9.376602,1895578
07-04-2000,26.5415,27.1931,26.282801,26.368999,9.424531,3742411
08-04-2000,26.6373,26.6852,25.957001,26.1966,9.362915,1304142
09-04-2000,26.5415,27.691299,26.254101,26.953501,9.633437,4222552
10-04-2000,27.2122,28.3046,27.2122,28.0938,10.040992,5949826
11-04-2000,28.4291,28.457899,27.1164,27.5284,9.838912,3697629
12-04-2000,27.633801,28.026699,26.0816,27.260201,9.743055,4932921
13-04-2000,27.2122,27.7871,26.0816,27.6817,9.893703,4652686
14-04-2000,27.7871,27.9788,26.4457,26.608601,9.510168,2017105
15-04-2000,26.829,26.924801,24.960501,25.0851,8.965653,4941730
16-04-2000,25.4779,25.775,23.9065,24.136499,8.626616,17006935
17-04-2000,24.5581,25.2192,24.356899,24.807199,8.866328,4755689
18-04-2000,25.3151,25.851601,25.1042,25.5546,9.133457,5265835
19-04-2000,25.9666,26.368999,25.612101,25.8804,9.249902,3469665
20-04-2000,25.9475,25.9475,24.606001,24.749701,8.845778,1781444
21-04-2000,24.7402,25.372499,24.4335,24.960501,8.92112,1933269
22-04-2000,24.9126,25.2959,24.490999,24.682699,8.821832,819310
23-04-2000,24.9126,25.382099,24.682699,24.8456,8.880054,2368115
24-04-2000,25.2097,26.3403,24.9126,26.167801,9.35262,3700029
25-04-2000,26.2349,26.4457,24.922199,25.1234,8.979342,2177848
26-04-2000,25.372499,25.382099,24.490999,24.701799,8.828658,1833585
27-04-2000,24.7689,24.8456,23.149599,23.3125,8.332108,4326953
28-04-2000,24.0215,24.079,23.3316,23.619101,8.441691,1531595
29-04-2000,null,null,null,null,null,null
30-04-2000,23.7628,23.810699,22.4214,22.5268,8.051293,1687046
01-05-2000,22.728001,23.849001,22.613001,23.638201,8.448518,4137505
02-05-2000,23.820299,24.289801,23.389099,24.194,8.647166,3465453
03-05-2000,null,null,null,null,null,null
04-05-2000,24.1269,24.6731,23.810699,24.165199,8.636872,1880325
05-05-2000,24.3377,24.3377,23.494499,23.6861,8.465638,3678243
06-05-2000,23.4083,24.174801,23.398701,23.954399,8.561529,1563979
07-05-2000,24.031099,24.280199,23.8778,23.9736,8.568393,1416762
08-05-2000,24.3473,24.721001,24.079,24.4335,8.732764,3497968
09-05-2000,24.7402,24.893499,24.3281,24.4048,8.722507,2333565
10-05-2000,24.606001,25.180901,24.366501,24.8839,8.893742,4520868
11-05-2000,24.922199,25.6217,24.855101,25.4013,9.078668,4238196
12-05-2000,25.6408,25.775,25.037201,25.372499,9.068374,1416736
13-05-2000,25.372499,26.254101,25.286301,26.1199,9.335499,6017245
14-05-2000,26.254101,26.4457,25.276699,25.7941,9.219055,2529317
15-05-2000,25.6887,25.8421,25.2192,25.3246,9.051254,614813
16-05-2000,25.6696,25.822901,24.4814,24.5389,8.770435,1913820
17-05-2000,25.8708,25.8708,24.356899,24.6348,8.804713,2147446
18-05-2000,24.7689,25.0564,24.5294,24.7785,8.856071,977585
19-05-2000,24.922199,24.922199,23.954399,24.155701,8.633476,1443882
20-05-2000,24.4335,25.0755,23.9928,24.711399,8.832088,3392628
21-05-2000,24.9126,25.0947,24.6731,24.836,8.876623,1610192
22-05-2000,24.9126,25.2959,24.749701,25.2288,9.017014,3052920
23-05-2000,25.2959,25.545,24.931801,25.027599,8.945102,1035220
24-05-2000,24.931801,25.171301,24.721001,24.836,8.876623,510678
25-05-2000,24.960501,25.0564,24.6443,24.701799,8.828658,627989
26-05-2000,null,null,null,null,null,null
27-05-2000,25.0084,25.180901,24.9126,25.037201,8.948533,557741
28-05-2000,25.2001,25.2959,25.0564,25.171301,8.996463,884951
29-05-2000,25.276699,25.937901,25.180901,25.7271,9.195112,1458482
30-05-2000,25.5833,26.924801,25.5833,26.8002,9.578645,5158495
31-05-2000,26.924801,27.279301,26.503201,26.560699,9.493047,2685457
01-06-2000,27.0014,27.058901,26.5798,26.742701,9.558096,1365410
02-06-2000,26.7332,27.480499,26.5224,26.8577,9.599198,2717101
03-06-2000,27.1164,27.595501,27.058901,27.346399,9.773863,1913706
04-06-2000,27.451799,28.3333,27.356001,28.1033,10.044388,6045366
05-06-2000,27.9788,28.266199,26.944,27.039801,9.664282,2278862
06-06-2000,27.1164,27.4039,26.273199,26.599001,9.506735,2180478
07-06-2000,26.6373,26.829,25.1138,26.0145,9.297829,2053283
08-06-2000,26.2349,26.2349,25.152201,25.353399,9.061547,478330
09-06-2000,25.1234,25.267099,24.5294,24.931801,8.910862,2818141
10-06-2000,24.807199,24.807199,23.4083,23.705299,8.472499,2720398
11-06-2000,23.5903,23.9161,23.254999,23.7724,8.496482,3654077
12-06-2000,24.050301,24.9126,23.9065,24.3377,8.698527,2620699
13-06-2000,24.356899,24.4335,23.964001,24.184401,8.643736,1055253
14-06-2000,23.925699,23.925699,22.7376,22.8717,8.174563,2783028
15-06-2000,22.8046,23.858601,22.469299,23.714899,8.47593,7361255
16-06-2000,23.714899,24.050301,23.0058,23.1591,8.277281,3133751
17-06-2000,23.0154,23.3125,22.4788,23.2358,8.304698,2531785
18-06-2000,23.743601,24.2994,23.379499,23.9832,8.571824,4618455
19-06-2000,23.858601,24.4048,23.571199,24.0886,8.609497,4167427
20-06-2000,24.462299,26.3403,24.2994,25.8421,9.236214,15673127
21-06-2000,26.819401,28.381201,26.302,26.7715,9.568389,14971671
22-06-2000,26.3978,27.173901,26.1103,26.2157,9.36974,4890325
23-06-2000,27.020599,27.384701,26.7332,26.9631,9.636869,6753654
24-06-2000,27.5763,30.134701,27.3943,29.8377,10.664278,28219574
25-06-2000,29.703501,30.0485,29.0903,29.358601,10.493044,14404140
26-06-2000,29.6077,30.565901,29.3011,30.0868,10.753307,12759685
27-06-2000,29.703501,30.2593,29.166901,29.492701,10.540973,7683476
28-06-2000,29.5119,29.923901,29.1765,29.233999,10.44851,4946969
29-06-2000,29.646,29.799299,28.6112,29.0903,10.39715,5095757
30-06-2000,29.2628,29.368099,27.950001,28.170401,10.068369,4983648
01-07-2000,27.9788,28.937,27.691299,28.7932,10.290963,5185667
02-07-2000,29.703501,29.703501,28.0842,28.687799,10.253291,3590133
03-07-2000,28.879499,28.879499,28.266199,28.4004,10.150573,1607421
04-07-2000,28.5154,29.646,28.5058,28.7262,10.267016,5267280
05-07-2000,28.7453,28.7453,27.8542,27.911699,9.975909,2174915
06-07-2000,28.0746,29.128599,28.0746,28.8699,10.318377,5172167
07-07-2000,29.454399,30.019699,29.2244,29.7514,10.633434,6988396
08-07-2000,30.0485,30.335899,29.7227,30.163401,10.780686,3786688
09-07-2000,30.058001,31.121599,29.9335,30.355101,10.849204,10083292
10-07-2000,29.665199,30.7096,29.665199,30.556299,10.921111,4595260
11-07-2000,30.661699,31.3899,30.2113,31.025801,11.088916,9025858
12-07-2000,30.9491,31.4282,30.805401,31.1408,11.130019,2712300
13-07-2000,31.332399,31.6486,31.112,31.552799,11.27727,3870378
14-07-2000,31.6007,31.6199,30.690399,30.7575,10.993023,2546725
15-07-2000,30.9396,30.9396,30.1443,30.3647,10.852632,2129840
16-07-2000,30.240101,30.8246,30.115499,30.1922,10.790979,2983935
17-07-2000,30.450899,30.680799,29.6173,29.8951,10.684792,2972116
18-07-2000,29.703501,29.799299,28.668699,28.8507,10.311515,2703340
19-07-2000,28.7453,29.416,28.41,28.9561,10.349186,2851731
20-07-2000,28.9849,29.272301,28.476999,28.8507,10.311515,2227004
21-07-2000,28.9561,29.3202,28.7932,29.243601,10.451942,1496419
22-07-2000,29.128599,29.444799,28.9849,29.2244,10.445078,1895358
23-07-2000,28.7453,28.908199,27.9788,28.0938,10.040992,1662651
24-07-2000,27.7871,28.457899,27.6147,28.2087,10.082058,3427235
25-07-2000,28.1513,28.3333,27.0877,27.279301,9.749882,2164134
26-07-2000,27.4039,28.1513,27.030199,27.2027,9.722504,8735087
27-07-2000,27.4039,27.4039,25.0947,25.2959,9.040997,6999532
28-07-2000,25.679199,25.679199,24.2132,24.8456,8.880054,3558599
29-07-2000,25.851601,25.8612,23.5807,23.829901,8.517034,3590545
30-07-2000,23.954399,24.6252,23.3412,24.462299,8.743057,5042176
31-07-2000,24.5294,25.0755,23.782,23.8969,8.54098,4376250
01-08-2000,23.7628,23.925699,23.2166,23.753201,8.48962,2699854
02-08-2000,23.954399,25.4779,23.954399,25.363001,9.064978,5687755
03-08-2000,25.2192,25.9091,24.721001,25.7271,9.195112,6111852
04-08-2000,25.9666,26.1583,25.5259,25.679199,9.177991,4504504
05-08-2000,25.506701,25.813299,24.059799,24.2227,8.657424,4209418
06-08-2000,24.4335,24.7593,23.667,24.2323,8.660854,8131900
07-08-2000,24.4335,25.2001,24.395201,25.037201,8.948533,3073965
08-08-2000,25.2959,25.8612,25.1905,25.545,9.130027,8644383
09-08-2000,25.487499,25.5354,24.9797,25.267099,9.030702,2484832
10-08-2000,null,null,null,null,null,null
11-08-2000,25.4013,25.698299,25.3151,25.5163,9.119768,2148005
12-08-2000,25.679199,25.679199,25.018,25.3246,9.051254,2347310
13-08-2000,25.5354,25.8708,25.3246,25.813299,9.225919,2886735
14-08-2000,25.8708,26.1103,25.506701,25.717501,9.191679,4490926
15-08-2000,25.851601,25.9666,25.4205,25.468399,9.102648,1505822
16-08-2000,25.564199,25.679199,25.018,25.612101,9.154007,1824463
17-08-2000,25.487499,26.503201,25.3151,26.177401,9.356051,5715339
18-08-2000,26.349899,26.7332,25.9666,26.062401,9.314949,4195569
19-08-2000,25.8708,26.033701,25.5354,25.822901,9.22935,2406547
20-08-2000,25.6217,26.254101,25.592899,26.0145,9.297829,2171967
21-08-2000,26.0145,26.9823,25.9666,26.8386,9.592372,2210717
22-08-2000,27.375099,27.538,26.829,26.896,9.612887,2688124
23-08-2000,27.039801,27.039801,26.4074,26.7619,9.564959,947669
24-08-2000,26.6469,27.020599,26.349899,26.819401,9.58551,1801430
25-08-2000,27.020599,27.6626,26.9056,27.240999,9.736193,5276469
26-08-2000,27.058901,27.2122,26.378599,26.5415,9.486183,2100310
27-08-2000,26.4457,26.829,25.851601,26.3978,9.434825,2228313
28-08-2000,null,null,null,null,null,null
29-08-2000,26.4457,27.0014,26.3978,26.8577,9.599198,1302159
30-08-2000,26.829,26.9823,26.2157,26.349899,9.417706,2418821
31-08-2000,26.4457,26.924801,26.1583,26.4074,9.438257,3511014
01-09-2000,26.608601,26.608601,26.072001,26.1199,9.335499,1849443
02-09-2000,26.2924,26.4074,25.7558,26.1966,9.362915,1931797
03-09-2000,25.9666,26.0912,25.7367,25.889999,9.253332,777392
04-09-2000,25.7941,26.0049,24.9893,25.267099,9.030702,2082938
05-09-2000,24.9126,25.487499,24.6443,25.391701,9.075236,1041748
06-09-2000,25.4013,25.43,24.5389,24.596399,8.790988,1281208
07-09-2000,24.490999,24.8839,24.385599,24.701799,8.828658,1786203
08-09-2000,24.6252,24.893499,24.3377,24.7785,8.856071,2362469
09-09-2000,24.9126,25.0564,24.682699,24.922199,8.907431,771188
10-09-2000,24.9126,25.851601,24.816799,25.6313,9.160871,5984783
11-09-2000,25.4396,25.6313,25.2001,25.372499,9.068374,3333260
12-09-2000,25.180901,25.2192,24.682699,24.749701,8.845778,2943843
13-09-2000,null,null,null,null,null,null
14-09-2000,24.7785,25.0851,24.7785,24.9701,8.924551,785079
15-09-2000,25.1042,25.4396,24.941401,25.247999,9.023877,2646425
16-09-2000,25.3151,25.6217,25.2001,25.5354,9.126594,719459
17-09-2000,25.5833,25.5833,25.180901,25.4396,9.092355,1931860
18-09-2000,25.573799,25.957001,25.5354,25.803699,9.222489,2702489
19-09-2000,25.679199,26.5415,25.3342,26.388201,9.431394,3019513
20-09-2000,26.6373,26.9727,26.349899,26.694799,9.540975,5844652
21-09-2000,27.0973,27.461399,26.8769,27.0877,9.681402,3819490
22-09-2000,null,null,null,null,null,null
23-09-2000,27.4039,27.538,26.6565,26.8577,9.599198,2075544
24-09-2000,26.781099,27.3081,26.589399,27.164301,9.70878,1898197
25-09-2000,27.1931,27.4039,26.924801,27.1068,9.688229,1341990
26-09-2000,27.365499,27.423,26.8577,26.934401,9.626613,619546
27-09-2000,27.1931,27.2985,26.464899,26.5511,9.489616,702975
28-09-2000,26.5511,26.675699,26.1583,26.2157,9.36974,912414
29-09-2000,26.3307,26.3307,25.928301,25.9762,9.284142,1195123
30-09-2000,25.8708,25.9666,25.2384,25.353399,9.061547,3292636
01-10-2000,25.487499,25.7941,25.2001,25.4205,9.085528,2553337
02-10-2000,25.4779,26.1008,25.2959,26.024099,9.301261,1647899
03-10-2000,26.4457,26.4744,25.2384,26.0145,9.297829,8206516
04-10-2000,26.483999,27.930901,26.483999,27.7297,9.910859,12355272
05-10-2000,27.921301,28.7453,27.595501,28.065001,10.030699,7521742
06-10-2000,28.553699,28.553699,28.1129,28.467501,10.174556,1254741
07-10-2000,28.553699,28.6112,27.882999,28.026699,10.017011,3227820
08-10-2000,null,null,null,null,null,null
09-10-2000,27.8542,28.266199,27.595501,27.7967,9.934804,1935351
10-10-2000,27.585899,27.882999,27.3368,27.605101,9.866324,957166
11-10-2000,27.595501,27.595501,27.269699,27.5093,9.832086,1386778
12-10-2000,27.595501,28.0938,27.4039,28.017099,10.013579,2464658
13-10-2000,27.921301,28.2279,27.7967,27.8734,9.962218,1852537
14-10-2000,27.9788,28.275801,27.844601,28.132099,10.054679,1921700
15-10-2000,28.381201,30.6042,28.2854,30.3263,10.838908,8709878
16-10-2000,30.4701,31.581499,30.201799,30.335899,10.84234,9870701
17-10-2000,null,null,null,null,null,null
18-10-2000,30.489201,30.920401,29.6269,29.923901,10.695086,5847486
19-10-2000,29.990999,30.8246,29.875999,30.5467,10.917682,5236847
